"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
1.20449899087132e-22,0.590775300742359,0.448,0.243,3.71021824158093e-18,"10","APOL3"
1.27255063693088e-22,0.644855015406616,0.621,0.414,3.91983772693819e-18,"10","PAIP1"
1.63327000755609e-22,0.909785488334714,0.298,0.142,5.03096160427502e-18,"10","PXMP2"
1.77594783432285e-22,0.679863489972895,0.424,0.234,5.47045211406469e-18,"10","JPT1"
2.4078370010132e-22,0.942882020757759,0.29,0.136,7.41686031422096e-18,"10","CUEDC1"
2.62203253245195e-22,0.682450656398256,0.454,0.246,8.07664680971173e-18,"10","MRPL9"
2.98577527662615e-22,0.932400700607163,0.29,0.139,9.19708358459152e-18,"10","AFMID"
3.44546024875493e-22,0.752361515381482,0.412,0.222,1.06130512042398e-17,"10","PDCL"
3.51941393377094e-22,0.612871269250412,0.589,0.37,1.08408507401946e-17,"10","ZMIZ1"
3.56636469440053e-22,0.500996545109574,0.825,0.664,1.09854731681619e-17,"10","SUB1"
4.22770131378315e-22,0.83990959076516,0.431,0.243,1.30225883568462e-17,"10","PDE7B"
4.27958803136987e-22,0.813415655911542,0.281,0.13,1.31824150130286e-17,"10","PRPSAP2"
4.55705592903274e-22,0.571961932427847,0.693,0.476,1.40370993781995e-17,"10","MAP1LC3A"
4.57834224215811e-22,0.65956852612738,0.461,0.259,1.41026676085196e-17,"10","CNOT7"
4.91371226801526e-22,0.726914054016445,0.486,0.28,1.51357078991674e-17,"10","TLK1"
5.12976859068216e-22,0.713274893007513,0.507,0.302,1.58012261898783e-17,"10","RHBDD2"
5.87407456153864e-22,0.54490638564904,0.766,0.55,1.80939118719075e-17,"10","ARHGDIA"
6.46457199972756e-22,0.602484667642305,0.384,0.198,1.99128211307608e-17,"10","DBNDD2"
6.76780957734789e-22,0.769525310955045,0.595,0.405,2.08468838411047e-17,"10","PDLIM4"
7.55318821105167e-22,0.643398103516625,0.401,0.217,2.32660856465025e-17,"10","ODC1"
7.75231621924909e-22,0.565045496684962,0.738,0.513,2.3879459650153e-17,"10","ENSA"
8.01660112888211e-22,0.647339331504596,0.407,0.225,2.46935364572956e-17,"10","IQSEC1"
8.09331943455211e-22,0.78272841240241,0.36,0.187,2.49298518542509e-17,"10","ARFGEF2"
8.45849951798647e-22,0.926956989228073,0.365,0.191,2.60547160652537e-17,"10","RNF126"
8.94526222395872e-22,0.613557121190909,0.586,0.371,2.755409122846e-17,"10","BAG1"
9.51638584789401e-22,0.903664867662697,0.316,0.157,2.93133233272679e-17,"10","PRELID3B"
9.99443145777315e-22,0.680804202210955,0.439,0.242,3.07858472193786e-17,"10","HRAS"
1.04123144363899e-21,0.88040084811372,0.266,0.124,3.20730521584117e-17,"10","STAT5A"
1.04909312493548e-21,0.691660776300948,0.674,0.477,3.23152155273876e-17,"10","HEBP1"
1.06168361455652e-21,0.665399792025236,0.365,0.189,3.27030403791844e-17,"10","FMNL3"
1.18302181646846e-21,0.68090646145031,0.493,0.283,3.64406210126778e-17,"10","MARCH6"
1.19507157130613e-21,0.957967500088972,0.277,0.131,3.68117896109428e-17,"10","PTRH1"
1.27614136707998e-21,0.874916286056602,0.367,0.192,3.93089825301646e-17,"10","PRPF19"
1.45665493861778e-21,0.861283136347943,0.324,0.162,4.48693420742435e-17,"10","SRD5A3"
1.49267592108907e-21,0.823878734252657,0.328,0.167,4.59788963973065e-17,"10","DPH3"
1.53150048595913e-21,0.695764348907578,0.444,0.251,4.71748094689992e-17,"10","SRFBP1"
1.61833716904753e-21,0.539191359954107,0.633,0.425,4.98496398181711e-17,"10","CCDC47"
1.62381132672463e-21,0.686859186886742,0.475,0.286,5.00182602970988e-17,"10","NRIP1"
1.84437542080213e-21,0.703169803068468,0.386,0.205,5.68122960869679e-17,"10","PCMTD2"
1.97373081194311e-21,0.830599784069011,0.395,0.216,6.07968302002835e-17,"10","MPDU1"
2.12110319320107e-21,0.928888768602239,0.294,0.142,6.53363416601725e-17,"10","ACADS"
2.17618854864648e-21,0.650031758369173,0.561,0.362,6.70331358639576e-17,"10","NME1"
2.43702195237536e-21,0.586637467949415,0.533,0.324,7.50675871990182e-17,"10","KIF2A"
3.31184510876656e-21,0.694299425404155,0.552,0.351,1.02014764885336e-16,"10","SLC25A39"
3.7724897627466e-21,0.820218126604741,0.356,0.192,1.16204002161883e-16,"10","TBPL1"
3.94704519188841e-21,0.603038245849474,0.493,0.294,1.21580833045739e-16,"10","NCK1"
4.15749848303381e-21,0.719907964931087,0.399,0.215,1.2806342577289e-16,"10","TXNDC9"
4.52048732772962e-21,0.640154062680453,0.527,0.328,1.39244571156055e-16,"10","LSM4"
4.80443691539352e-21,0.663630279137208,0.51,0.31,1.47991070304867e-16,"10","SCAMP2"
5.38241943683464e-21,0.517813525095033,0.785,0.61,1.65794665912817e-16,"10","ARID5B"
5.40316990629291e-21,0.520505080864845,0.738,0.527,1.6643384262354e-16,"10","RALBP1"
5.68771259677917e-21,0.598017479290668,0.614,0.404,1.75198611118589e-16,"10","CASP4"
6.66059283051419e-21,0.752716882511629,0.286,0.136,2.05166240958328e-16,"10","ITPKB"
7.33176085412872e-21,0.565284571966648,0.482,0.279,2.25840229589727e-16,"10","MARCH2"
7.34193924911154e-21,0.556503806349088,0.633,0.419,2.26153754690383e-16,"10","RFC1"
7.65756613138079e-21,0.659236198971387,0.443,0.244,2.35876009544923e-16,"10","ABCE1"
7.72443090537487e-21,0.520010641306409,0.714,0.539,2.37935645178262e-16,"10","PPP1R15A"
8.3747656992079e-21,0.660195199492513,0.67,0.461,2.57967907832701e-16,"10","EPS15"
9.08467373536192e-21,0.639810702730794,0.497,0.29,2.79835205070353e-16,"10","MYO1D"
9.58503730945246e-21,0.654712005775401,0.444,0.251,2.95247904243064e-16,"10","POR"
1.00702809964605e-20,0.700717163347258,0.422,0.233,3.10194865533972e-16,"10","ACO2"
1.1420368013459e-20,0.854968221082069,0.279,0.133,3.51781595918579e-16,"10","MTA2"
1.18641588792479e-20,0.743429531576784,0.414,0.229,3.65451685957474e-16,"10","TUSC2"
1.24153907225793e-20,0.522368188276232,0.719,0.505,3.82431280427612e-16,"10","RCN2"
1.26588327828605e-20,0.57884622759113,0.54,0.339,3.89930026210451e-16,"10","CENPX"
1.29423290610902e-20,0.597819704054686,0.539,0.34,3.98662562068762e-16,"10","TNPO1"
1.30222851105579e-20,0.563925911070075,0.324,0.161,4.01125448260514e-16,"10","JARID2"
1.35270249016258e-20,0.500630489392065,0.665,0.458,4.16672948044781e-16,"10","SBF2"
1.48610840689275e-20,0.813887367644902,0.356,0.187,4.57765972575174e-16,"10","GNPAT"
1.6569878249013e-20,0.509813473213314,0.529,0.32,5.10401959704349e-16,"10","MPRIP"
1.96595790571755e-20,0.654491560717673,0.578,0.372,6.05574013698178e-16,"10","HDAC2"
2.06302518502514e-20,0.620401232669244,0.54,0.337,6.35473647743295e-16,"10","SMC3"
2.32034597647786e-20,0.699605555986511,0.363,0.189,7.14736171134476e-16,"10","LRRC8A"
2.32494385615533e-20,0.518768385067929,0.783,0.586,7.16152456011527e-16,"10","TRAPPC5"
2.43594685858847e-20,0.614592398829544,0.548,0.339,7.50344710851007e-16,"10","OLA1"
2.43693082920695e-20,0.767578840210957,0.384,0.209,7.50647803320615e-16,"10","SETD3"
2.67466858058205e-20,0.873819005663368,0.371,0.204,8.2387816287669e-16,"10","TSN"
2.84276367182134e-20,0.513543467539008,0.755,0.564,8.75656493831129e-16,"10","NHP2"
3.17672518190067e-20,0.628272463764686,0.454,0.259,9.78526657780863e-16,"10","MOB2"
3.20590812809636e-20,0.572291594189441,0.67,0.461,9.87515880697521e-16,"10","SLC39A1"
3.26910384048052e-20,0.60190125376952,0.258,0.118,1.00698205598321e-15,"10","DAB2IP"
3.32776602727782e-20,0.848914043537222,0.301,0.147,1.02505176938239e-15,"10","DHX38"
3.35393236878841e-20,0.728707454361445,0.356,0.187,1.03311178755789e-15,"10","HSCB"
3.63452193771232e-20,0.666209421835051,0.49,0.312,1.11954179247353e-15,"10","ITM2C"
3.64528983063239e-20,0.586532783693398,0.437,0.245,1.1228586265297e-15,"10","MAP3K3"
3.65972350628398e-20,0.54071131067689,0.25,0.111,1.12730463164065e-15,"10","PIK3C2B"
3.85421891212982e-20,1.00066668396392,0.299,0.152,1.18721505150335e-15,"10","DKC1"
3.99834107783412e-20,0.868707638631375,0.294,0.149,1.23160900220524e-15,"10","GTF2A1"
4.03145200573052e-20,0.697578581538102,0.482,0.287,1.24180816132517e-15,"10","CHST12"
4.12791555901615e-20,0.917221259842516,0.288,0.14,1.27152182964374e-15,"10","TDRP"
4.17462695009123e-20,0.723383450005302,0.427,0.244,1.2859103394366e-15,"10","GLTP"
4.45104515970314e-20,0.623687352851326,0.542,0.339,1.37105544054336e-15,"10","DNAJB11"
6.02893201603234e-20,0.72910855004653,0.363,0.194,1.85709192889844e-15,"10","TMEM101"
6.0405299252295e-20,0.616642967986696,0.411,0.226,1.86066443286844e-15,"10","PNKP"
6.09465075955318e-20,0.601847238206386,0.495,0.298,1.87733527346517e-15,"10","CUL5"
6.63816744649509e-20,0.507922749314846,0.725,0.52,2.04475471854388e-15,"10","NDUFS8"
7.76318579905923e-20,0.812194049935552,0.267,0.127,2.39129412168422e-15,"10","LACTB2"
8.4960068558506e-20,0.576942747321727,0.595,0.376,2.61702499180766e-15,"10","UFD1"
9.69189798779838e-20,0.63842266733151,0.557,0.362,2.98539533718153e-15,"10","ALYREF"
9.72524402067719e-20,0.57839642573391,0.601,0.389,2.99566691568919e-15,"10","ANP32A"
1.05322014151634e-19,0.575248643443128,0.492,0.296,3.24423400191279e-15,"10","DAZAP1"
1.09450140329557e-19,0.606099727101727,0.48,0.283,3.37139267257135e-15,"10","BTBD7"
1.14296510914575e-19,0.664699562448186,0.427,0.24,3.52067542570165e-15,"10","MTMR2"
1.25577541249003e-19,0.58191858299528,0.635,0.445,3.86816500309305e-15,"10","DDX21"
1.28969656422046e-19,0.507922129334797,0.637,0.42,3.97265232676827e-15,"10","TRIM44"
1.34424821346301e-19,0.591060108385822,0.751,0.546,4.14068777193011e-15,"10","SASH1"
1.51516281597704e-19,0.844101751504448,0.258,0.121,4.66715602205408e-15,"10","DNAJC18"
1.51803849301148e-19,0.665146348897176,0.339,0.176,4.67601397002327e-15,"10","C9orf85"
1.55996684591337e-19,0.631451970632402,0.433,0.25,4.80516587546696e-15,"10","TMEM65"
1.68679219679352e-19,0.64237894538352,0.443,0.26,5.19582600378308e-15,"10","BET1"
2.20550935165441e-19,0.67370803956843,0.322,0.165,6.79363045590108e-15,"10","OSBPL5"
2.36202218910568e-19,0.675114522196094,0.331,0.174,7.27573694910223e-15,"10","STN1"
2.45846928393909e-19,0.672609628052024,0.516,0.32,7.57282293531759e-15,"10","MRPL37"
2.56168534715467e-19,0.503924165486369,0.731,0.542,7.89075937484053e-15,"10","MDH2"
2.60039289971896e-19,0.571514579968464,0.435,0.249,8.00999024900432e-15,"10","TP53TG1"
2.64097947692576e-19,0.809584039015369,0.46,0.286,8.13500908277443e-15,"10","PDE1A"
2.82474588053524e-19,0.586744488439768,0.699,0.483,8.70106473581271e-15,"10","FAM3C"
3.28500681965227e-19,0.721851186149718,0.454,0.272,1.01188065065749e-14,"10","SDF2L1"
3.3142960601137e-19,0.507923667902878,0.608,0.396,1.02090261539682e-14,"10","C5orf24"
3.72064389512025e-19,0.804199567600679,0.542,0.34,1.14606993901389e-14,"10","HSD17B12"
3.79083898751356e-19,0.760146816305012,0.367,0.207,1.1676921333238e-14,"10","GAPVD1"
4.15385145361443e-19,0.554803465854691,0.544,0.352,1.27951086325685e-14,"10","PHYKPL"
4.28923647901726e-19,0.576010897758915,0.661,0.456,1.32121351263169e-14,"10","SYNCRIP"
4.32284785387668e-19,0.835632687242518,0.269,0.132,1.33156682442963e-14,"10","PDRG1"
4.44187138460528e-19,0.61120103166308,0.552,0.36,1.36822964259997e-14,"10","MAP1B"
5.00031396849912e-19,0.815595600056991,0.307,0.161,1.54024671171678e-14,"10","TRAPPC10"
5.22047689179497e-19,0.559690311114311,0.682,0.493,1.6080634969796e-14,"10","POLR1D"
5.940035831023e-19,0.524304761485203,0.584,0.368,1.82970923703002e-14,"10","RNF11"
6.6248505434291e-19,0.732997039860429,0.356,0.192,2.04065271289247e-14,"10","NIPA2"
7.99883013287814e-19,0.546216712166611,0.358,0.19,2.46387964583046e-14,"10","DGKH"
1.02526343016328e-18,0.577374269156608,0.397,0.22,3.15811894393197e-14,"10","PPP5C"
1.0470280779754e-18,0.651433688963839,0.341,0.18,3.22516058858762e-14,"10","INF2"
1.12717043289151e-18,0.692212057681727,0.437,0.26,3.47202308443571e-14,"10","CCNG1"
1.14386631595465e-18,0.519552118704691,0.507,0.302,3.52345141303509e-14,"10","TTC19"
1.2406616866636e-18,0.647424165374384,0.405,0.228,3.8216101934299e-14,"10","BTBD10"
1.38208950585743e-18,0.60611819314675,0.38,0.21,4.25725030489265e-14,"10","BCL7B"
1.44926215621476e-18,0.763946788516674,0.486,0.308,4.46416221978832e-14,"10","PTPA"
1.49151339470931e-18,0.61744532196088,0.422,0.245,4.5943087097231e-14,"10","RRP7A"
1.64655397842688e-18,0.529970301710531,0.525,0.329,5.07188021974833e-14,"10","YTHDF2"
1.79597059310338e-18,0.644776517943747,0.444,0.259,5.53212821793633e-14,"10","KAT6A"
1.90294627330667e-18,0.50165962970507,0.392,0.212,5.86164540566655e-14,"10","STIM2"
2.10777102217856e-18,0.781684075599145,0.264,0.127,6.49256707961663e-14,"10","TSPAN2"
2.27495473479511e-18,0.561012665494811,0.516,0.324,7.00754306958938e-14,"10","CDC123"
2.33930706924637e-18,0.616770740601517,0.446,0.262,7.20576756539961e-14,"10","ARL8A"
2.3582143400558e-18,0.730649336234867,0.284,0.146,7.26400763167388e-14,"10","DNMT3A"
2.36271453143811e-18,0.507927649503087,0.761,0.585,7.2778695711888e-14,"10","NDUFAB1"
2.37688798137602e-18,0.78361239262814,0.45,0.268,7.32152804903256e-14,"10","LINC01278"
2.76075862206213e-18,0.692087027404329,0.414,0.238,8.50396478353798e-14,"10","SSBP3"
2.95378739551454e-18,0.51560054036949,0.576,0.38,9.09855131440343e-14,"10","PIN1"
2.96936536425149e-18,0.51057835789441,0.719,0.525,9.14653613150388e-14,"10","C17orf49"
3.69229979664602e-18,0.727413663012512,0.303,0.16,1.13733910636087e-13,"10","PGP"
3.75053768987886e-18,0.689677754532392,0.313,0.164,1.15527812461338e-13,"10","TERF2"
4.0168137309942e-18,0.604658263252292,0.45,0.267,1.23729913355814e-13,"10","IDH3B"
4.26831885561531e-18,0.589849718933064,0.388,0.22,1.31477025709518e-13,"10","UBE2W"
4.28177842784152e-18,0.654402154568621,0.433,0.257,1.31891620912802e-13,"10","EBNA1BP2"
4.63176794690517e-18,0.511079998189906,0.569,0.37,1.4267234806852e-13,"10","SF3A2"
4.65585922457344e-18,0.639160936311748,0.333,0.177,1.43414431694536e-13,"10","ACOT7"
5.34841758602989e-18,0.599941452092657,0.35,0.188,1.64747306902479e-13,"10","MRRF"
5.89112190988773e-18,0.683536118765485,0.384,0.22,1.81464228190272e-13,"10","SMIM29"
6.80291978613289e-18,0.787712589363813,0.301,0.157,2.09550338172251e-13,"10","AGPAT3"
6.89681697686684e-18,0.667172336764586,0.341,0.182,2.12442653338429e-13,"10","TMEM33"
6.92853657031789e-18,0.523365919954199,0.685,0.5,2.13419711975502e-13,"10","ILF2"
7.56496014592109e-18,0.769214509426567,0.292,0.149,2.33023467374807e-13,"10","OVCA2"
7.66072958742963e-18,0.889660396518571,0.318,0.172,2.35973453481595e-13,"10","AP5Z1"
7.71065076150328e-18,0.545283873586129,0.465,0.275,2.37511175406586e-13,"10","APMAP"
7.92432915945493e-18,0.655461767252535,0.365,0.206,2.4409311109869e-13,"10","NFATC3"
8.01337288643248e-18,0.510642102127585,0.623,0.417,2.4683592502078e-13,"10","STRAP"
8.33774354666533e-18,0.722734923811595,0.45,0.28,2.56827514467932e-13,"10","PMVK"
8.39082314082689e-18,0.809687732880277,0.303,0.159,2.58462525206891e-13,"10","FAM171B"
8.50410029330216e-18,0.646923785716153,0.412,0.24,2.61951801334586e-13,"10","TMEM70"
8.71215491171098e-18,0.57107633984226,0.586,0.395,2.68360507745433e-13,"10","GSPT1"
8.80379401037365e-18,0.816279875027998,0.26,0.13,2.71183266901539e-13,"10","NUS1"
9.3082004975868e-18,0.695978062837043,0.367,0.206,2.86720499927166e-13,"10","TSPAN6"
9.3129699095649e-18,0.785684940766099,0.271,0.135,2.86867412124328e-13,"10","IRAK1"
9.88219986323252e-18,0.571926285900803,0.431,0.252,3.04401402387151e-13,"10","NFYC"
1.11942577438229e-17,0.647397836954613,0.439,0.262,3.44816721282976e-13,"10","XIAP"
1.42928526665488e-17,0.502589686727233,0.571,0.372,4.40262740687704e-13,"10","TNS1"
1.45778173684397e-17,0.596239379235637,0.475,0.291,4.49040508400047e-13,"10","RTCB"
1.46593283894597e-17,0.65059878984058,0.333,0.183,4.51551292380528e-13,"10","WDR26"
1.56039802244501e-17,0.744442411015517,0.343,0.189,4.80649402853735e-13,"10","MLXIP"
1.66773597563493e-17,0.579976060626834,0.475,0.294,5.13712712574828e-13,"10","PARP1"
1.83859933657471e-17,0.539430900011162,0.554,0.36,5.66343753645107e-13,"10","CLDND1"
1.90820280860015e-17,0.605250378480289,0.433,0.255,5.87783711133104e-13,"10","NTPCR"
2.10445182515563e-17,0.707608735526579,0.335,0.182,6.48234295702689e-13,"10","ERG28"
2.13481042560965e-17,0.590403332247034,0.578,0.379,6.57585655400541e-13,"10","PDCD10"
2.18189659012473e-17,0.507714401344054,0.64,0.441,6.72089606656121e-13,"10","NDUFB5"
2.45388083955332e-17,0.513206453725565,0.559,0.36,7.55868915007608e-13,"10","CORO1B"
2.65079629256915e-17,0.677218391683239,0.369,0.203,8.16524782000077e-13,"10","LYRM4"
2.69674856319968e-17,0.643285020080119,0.343,0.189,8.30679459922397e-13,"10","NELFCD"
2.76780323363574e-17,0.659860640851606,0.362,0.201,8.52566430056817e-13,"10","TXNRD1"
2.97363766750946e-17,0.524857232345674,0.446,0.264,9.1596961072294e-13,"10","TBC1D15"
3.0085276450415e-17,0.715013713004596,0.35,0.195,9.26716770502135e-13,"10","VPS37A"
3.52482461318509e-17,0.617801699850494,0.426,0.251,1.0857517255994e-12,"10","THUMPD1"
3.62129958048738e-17,0.514075887460049,0.603,0.39,1.11546890977753e-12,"10","SPCS3"
3.74636177979443e-17,0.571316223388685,0.548,0.353,1.15399181903008e-12,"10","CERS2"
4.03954208405477e-17,0.586421643720983,0.478,0.3,1.24430014815139e-12,"10","SELENOT"
4.14383191099853e-17,0.607913726893494,0.54,0.365,1.27642454354488e-12,"10","FLRT2"
4.88177568191959e-17,0.632527426079703,0.412,0.245,1.50373336330169e-12,"10","OSBP"
5.3652637702864e-17,0.607412475289805,0.401,0.236,1.65266219916132e-12,"10","PAFAH1B2"
5.59082502036788e-17,0.521209532200617,0.576,0.375,1.72214183102392e-12,"10","MCUB"
6.33630212063306e-17,0.631154007383522,0.36,0.198,1.9517711422186e-12,"10","ATP6V1H"
6.414461967743e-17,0.694985072622208,0.341,0.188,1.97584671992388e-12,"10","GSS"
7.22223603253823e-17,0.624496462977952,0.318,0.172,2.22466536510275e-12,"10","CERK"
8.00003221544365e-17,0.573905646175415,0.437,0.261,2.46424992332311e-12,"10","VEZF1"
8.00778002123122e-17,0.515876161233258,0.518,0.322,2.46663647993985e-12,"10","USP33"
8.16291080282836e-17,0.64708549264942,0.305,0.161,2.51442141459522e-12,"10","GAK"
8.35319881665894e-17,0.776488309247457,0.299,0.16,2.57303583149545e-12,"10","NR1D2"
8.41598803794772e-17,0.617312458012464,0.382,0.219,2.59237679532904e-12,"10","PPP2R3C"
9.08837608299497e-17,0.687854451390717,0.299,0.156,2.79949248484494e-12,"10","DUSP3"
9.29367221297131e-17,0.574302228024942,0.618,0.418,2.86272985176155e-12,"10","FXR1"
1.02116373476093e-16,0.860558623736597,0.254,0.127,3.14549065218409e-12,"10","OSBPL2"
1.08263906384086e-16,0.563271780816088,0.524,0.342,3.33485310834901e-12,"10","ATG3"
1.09309115990441e-16,0.51477959538341,0.814,0.636,3.36704869985355e-12,"10","KLF2"
1.17900920146137e-16,0.567365545127512,0.279,0.146,3.63170204326146e-12,"10","ISYNA1"
1.33454093245595e-16,0.56553273691654,0.49,0.311,4.11078643424406e-12,"10","ELAVL1"
1.67211883694318e-16,0.72993607244339,0.328,0.18,5.15062765343608e-12,"10","AKIRIN1"
1.67746938246582e-16,0.638373547600346,0.337,0.185,5.16710893880947e-12,"10","DDA1"
1.8087738616896e-16,0.596183420205286,0.537,0.348,5.57156612616247e-12,"10","SPECC1L"
1.94074825272465e-16,0.657453178126131,0.379,0.222,5.97808684286774e-12,"10","BCL2L1"
2.01126322682507e-16,0.582294076649011,0.369,0.207,6.19529411758927e-12,"10","USP10"
2.17968012068897e-16,0.587746762203196,0.482,0.307,6.71406867575823e-12,"10","PSMD6"
2.20239604021777e-16,0.507067308309308,0.646,0.463,6.78404052268281e-12,"10","LAMTOR2"
2.25630708401662e-16,0.503966658733897,0.591,0.402,6.95010271089638e-12,"10","MAF1"
2.4359434386452e-16,0.712633366851445,0.282,0.148,7.5034365740588e-12,"10","DMAC2L"
2.67772598326807e-16,0.749104836711663,0.267,0.138,8.24819934626065e-12,"10","HDHD5"
2.71189319059667e-16,0.537735407367254,0.46,0.28,8.35344459499493e-12,"10","NT5C3B"
2.99421826167897e-16,0.577476882273801,0.367,0.211,9.22309051144972e-12,"10","HIST1H1C"
3.47656228839208e-16,0.537841580968022,0.392,0.229,1.07088548169341e-11,"10","MTR"
3.9958962151683e-16,0.551763481020137,0.394,0.232,1.23085591115829e-11,"10","IMP4"
4.21559158033117e-16,0.52294614395906,0.599,0.41,1.29852867448941e-11,"10","TXNDC12"
4.24881799125168e-16,0.677483413875039,0.343,0.194,1.30876340584526e-11,"10","ZDHHC24"
4.9284781083693e-16,0.506255285815794,0.576,0.391,1.518119111721e-11,"10","POLR2K"
5.30053200335423e-16,0.569613043538562,0.48,0.301,1.6327228729932e-11,"10","ADIPOR1"
6.24150435177637e-16,0.61539279510878,0.258,0.128,1.92257058547768e-11,"10","POLR3K"
6.94504106447268e-16,0.584029973376032,0.533,0.355,2.13928099908952e-11,"10","FBXW5"
8.30344943364817e-16,0.751527311189242,0.298,0.16,2.55771152904665e-11,"10","NADSYN1"
8.98059331138475e-16,0.506692241497088,0.574,0.385,2.76629215770584e-11,"10","ECHS1"
9.58028478369833e-16,0.663561766345101,0.337,0.189,2.9510151219226e-11,"10","BMS1"
1.01020703070933e-15,0.649243750882258,0.324,0.18,3.11174071669395e-11,"10","VKORC1L1"
1.0891097808435e-15,0.604468292054711,0.352,0.205,3.35478485793223e-11,"10","PLXNA2"
1.11637136986359e-15,0.675524071448973,0.309,0.167,3.43875873059082e-11,"10","NUDT2"
1.17014746589588e-15,0.504267727123914,0.522,0.341,3.60440523919907e-11,"10","PFKL"
1.21515966245813e-15,0.658005392305776,0.354,0.202,3.74305630826976e-11,"10","XPNPEP1"
1.26227288409484e-15,0.553432953018998,0.505,0.321,3.88817916487735e-11,"10","BAG6"
1.37377806607731e-15,0.681809658973705,0.49,0.317,4.23164857693794e-11,"10","PTPN14"
1.40742324520125e-15,0.511743033296376,0.42,0.253,4.33528582219341e-11,"10","PLD1"
1.41929940752505e-15,0.616547022101934,0.292,0.152,4.3718679649994e-11,"10","NUDT16L1"
1.47599872162466e-15,0.552584200898333,0.394,0.233,4.54651886222044e-11,"10","IPO5"
1.67909593529983e-15,0.818947879365022,0.256,0.132,5.17211920950407e-11,"10","PATL1"
1.68028170523173e-15,0.5479782532097,0.52,0.339,5.17577173662531e-11,"10","UQCC2"
1.85300764136414e-15,0.672113508150197,0.405,0.246,5.70781943769396e-11,"10","RASSF1"
2.21048019054839e-15,0.576942137711657,0.339,0.191,6.80894213094619e-11,"10","ATP6V1A"
2.33063802391054e-15,0.787323080318531,0.258,0.135,7.17906430505164e-11,"10","RPUSD3"
2.34536447899461e-15,0.517030855555237,0.316,0.176,7.22442620464709e-11,"10","RUVBL1"
2.36248701905142e-15,0.632401620796376,0.467,0.296,7.2771687647841e-11,"10","GABARAPL1"
2.70010039828483e-15,0.520965385853991,0.55,0.366,8.31711925683677e-11,"10","FAM32A"
2.71212560410788e-15,0.635597284718346,0.273,0.142,8.3541604983335e-11,"10","AP3M1"
2.73271563785903e-15,0.661682606270225,0.333,0.189,8.41758397929716e-11,"10","TRIAP1"
2.89311615042474e-15,0.614200885039791,0.384,0.228,8.91166567815334e-11,"10","VBP1"
2.97078757555888e-15,0.556085272324111,0.369,0.215,9.15091696899403e-11,"10","HTRA2"
3.10035705794035e-15,0.550658818825908,0.39,0.235,9.55002984557365e-11,"10","LEPROTL1"
3.23052584487381e-15,0.576723998382978,0.367,0.213,9.95098875996479e-11,"10","GLYR1"
3.89496209854687e-15,0.506984275697097,0.533,0.351,1.19976517521539e-10,"10","GOLGA7"
4.01312984416359e-15,0.542605838323667,0.373,0.215,1.23616438589771e-10,"10","PDE6D"
4.37638848498085e-15,0.735145694621931,0.275,0.148,1.34805894502865e-10,"10","DHX32"
4.49447026822198e-15,0.522728756027085,0.269,0.137,1.38443167672042e-10,"10","RIN3"
4.87870051103382e-15,0.575022283463177,0.262,0.134,1.50278611841375e-10,"10","COQ8A"
5.50918744150994e-15,0.502106511117826,0.401,0.235,1.69699500760831e-10,"10","MAPRE1"
5.63181452560783e-15,0.650065099180772,0.273,0.146,1.73476782832298e-10,"10","PPM1D"
5.6528628939403e-15,0.513852093028595,0.484,0.308,1.74125135722043e-10,"10","VPS26A"
5.84172414977134e-15,0.598296873838481,0.392,0.232,1.79942628985407e-10,"10","AKIRIN2"
6.23597877859778e-15,0.550052280887324,0.318,0.176,1.92086854317148e-10,"10","ZNF720"
7.66878834353203e-15,0.511092534040864,0.482,0.312,2.36221687345817e-10,"10","DNAJC7"
8.73043257372976e-15,0.501477037368638,0.495,0.322,2.68923514568598e-10,"10","MRPS7"
9.01262077369593e-15,0.701635533900873,0.358,0.211,2.77615757692156e-10,"10","CDK6"
1.00085758596124e-14,0.687186355354384,0.328,0.191,3.0829416220364e-10,"10","AC011603.2"
1.06635052283285e-14,0.62674516609348,0.352,0.211,3.28467951548203e-10,"10","SEPHS2"
1.08706457339209e-14,0.532172120100899,0.497,0.311,3.34848500541965e-10,"10","ARF6"
1.16147082923014e-14,0.60592337379249,0.33,0.187,3.57767859527761e-10,"10","APIP"
1.21466668621025e-14,0.54255164803961,0.433,0.268,3.74153779353342e-10,"10","TRAPPC4"
1.22943275105563e-14,0.795690025639203,0.356,0.211,3.78702170307665e-10,"10","PTRH2"
1.36821054775793e-14,0.616435484721883,0.388,0.236,4.21449895025874e-10,"10","MECP2"
1.42008409337941e-14,0.597171680150943,0.356,0.207,4.37428503283661e-10,"10","PTGES2"
1.53712669418603e-14,0.580552156016025,0.345,0.2,4.73481135610121e-10,"10","RANGRF"
1.6208709299102e-14,0.597373447824714,0.275,0.148,4.99276872540238e-10,"10","ZNF362"
1.62519866397584e-14,0.551804458948723,0.363,0.214,5.00609944464477e-10,"10","TGIF1"
1.62679905967857e-14,0.681611793559558,0.341,0.196,5.0110291435279e-10,"10","GABPB1-AS1"
1.63056938171977e-14,0.780227985241673,0.277,0.152,5.02264286651142e-10,"10","OTULIN"
1.69670845732003e-14,0.561145866413014,0.339,0.196,5.22637106108288e-10,"10","HAGH"
1.75200420128216e-14,0.63628766230093,0.294,0.161,5.39669854120945e-10,"10","ERAL1"
